ID,Label,Nucleoplasm,Nuclear Membrane,Nucleoli,Nucleoli Fibrillar Center,Nuclear Speckles,Nuclear Bodies,Endoplasmic Reticulum,Golgi Apparatus,Intermediate Filaments,Actin Filaments,Microtubules,Mitotic Spindle,Centrosome,Plasma Membrane,Mitochondria,Aggresome,Cytosol,Vesicles,Negative,in_trainset,Cell Counts,ImageWidth,idx,fold
d1b563c6-bba8-11e8-b2ba-ac1f6b6435d0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,15.0,2048.0,15,0
d65d3ba6-bba8-11e8-b2ba-ac1f6b6435d0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,True,88.0,3072.0,88,0
d4fdf2b4-bba8-11e8-b2ba-ac1f6b6435d0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,True,20.0,2048.0,20,0
d932c116-bba8-11e8-b2ba-ac1f6b6435d0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,True,41.0,3072.0,41,0
d7965264-bba8-11e8-b2ba-ac1f6b6435d0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,True,55.0,2048.0,55,0
d7533bf0-bba8-11e8-b2ba-ac1f6b6435d0,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,True,13.0,2048.0,13,0
dc256734-bba8-11e8-b2ba-ac1f6b6435d0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,36.0,3072.0,36,0
db30fc44-bba8-11e8-b2ba-ac1f6b6435d0,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,True,10.0,2048.0,10,0
dc9aadf0-bba8-11e8-b2ba-ac1f6b6435d0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,12.0,2048.0,12,0
dece6094-bba8-11e8-b2ba-ac1f6b6435d0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,57.0,2048.0,57,0
de5d2c76-bba8-11e8-b2ba-ac1f6b6435d0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,22.0,2048.0,22,0
e032ea68-bba8-11e8-b2ba-ac1f6b6435d0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,True,16.0,3072.0,16,0
e07ea7be-bba8-11e8-b2ba-ac1f6b6435d0,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,True,12.0,2048.0,12,0
e1592fb0-bba8-11e8-b2ba-ac1f6b6435d0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,True,19.0,2048.0,19,0
e2c3ed36-bba8-11e8-b2ba-ac1f6b6435d0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,True,22.0,3072.0,22,0
e2732ac2-bba8-11e8-b2ba-ac1f6b6435d0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,12.0,2048.0,12,0
e635eb86-bba8-11e8-b2ba-ac1f6b6435d0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,32.0,2048.0,32,0
e64a84ec-bba8-11e8-b2ba-ac1f6b6435d0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,True,20.0,3072.0,20,0
e5f241f6-bba8-11e8-b2ba-ac1f6b6435d0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,18.0,2048.0,18,0
e5fe996a-bba8-11e8-b2ba-ac1f6b6435d0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,True,34.0,2048.0,34,0
e95822ca-bba8-11e8-b2ba-ac1f6b6435d0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,19.0,2048.0,19,0
eba7191e-bba8-11e8-b2ba-ac1f6b6435d0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,True,25.0,2048.0,25,0
ef78a094-bba8-11e8-b2ba-ac1f6b6435d0,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,True,10.0,2048.0,10,0
f4c4bd80-bba8-11e8-b2ba-ac1f6b6435d0,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,True,43.0,3072.0,43,0
f244bcb8-bba8-11e8-b2ba-ac1f6b6435d0,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,True,27.0,2048.0,27,0
f0d7bbfa-bba8-11e8-b2ba-ac1f6b6435d0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,39.0,2048.0,39,0
f318f230-bba8-11e8-b2ba-ac1f6b6435d0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,True,29.0,2048.0,29,0
f5cba356-bba8-11e8-b2ba-ac1f6b6435d0,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,True,22.0,2048.0,22,0
f58336a2-bba8-11e8-b2ba-ac1f6b6435d0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,True,35.0,2048.0,35,0
f89b05e0-bba8-11e8-b2ba-ac1f6b6435d0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,29.0,3072.0,29,0
f7e13070-bba8-11e8-b2ba-ac1f6b6435d0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,True,30.0,2048.0,30,0
f752ee78-bba8-11e8-b2ba-ac1f6b6435d0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,49.0,2048.0,49,0
f80b5238-bba8-11e8-b2ba-ac1f6b6435d0,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,True,15.0,2048.0,15,0
fa30e834-bba8-11e8-b2ba-ac1f6b6435d0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,True,24.0,2048.0,24,0
fa6c3740-bba8-11e8-b2ba-ac1f6b6435d0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,19.0,2048.0,19,0
fc5e69b0-bba8-11e8-b2ba-ac1f6b6435d0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,True,44.0,2048.0,44,0
fd06c9d4-bba8-11e8-b2ba-ac1f6b6435d0,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,True,13.0,2048.0,13,0
fe41fd46-bba8-11e8-b2ba-ac1f6b6435d0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,16.0,2048.0,16,0
00b6c386-bba9-11e8-b2ba-ac1f6b6435d0,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,True,15.0,2048.0,15,0
038f6bd0-bba9-11e8-b2ba-ac1f6b6435d0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,13.0,2048.0,13,0
041fa5c4-bba9-11e8-b2ba-ac1f6b6435d0,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,True,45.0,2048.0,45,0
054ec024-bba9-11e8-b2ba-ac1f6b6435d0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,True,19.0,2048.0,19,0
06145226-bba9-11e8-b2ba-ac1f6b6435d0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,True,13.0,2048.0,13,0
06d737fa-bba9-11e8-b2ba-ac1f6b6435d0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,True,20.0,2048.0,20,0
074a8548-bba9-11e8-b2ba-ac1f6b6435d0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,17.0,2048.0,17,0
07d66202-bba9-11e8-b2ba-ac1f6b6435d0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,True,35.0,2048.0,35,0
099f59a4-bba9-11e8-b2ba-ac1f6b6435d0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,14.0,2048.0,14,0
0b936016-bba9-11e8-b2ba-ac1f6b6435d0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,33.0,3072.0,33,0
0a2ade02-bba9-11e8-b2ba-ac1f6b6435d0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,True,14.0,2048.0,14,0
0a58f594-bba9-11e8-b2ba-ac1f6b6435d0,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,True,27.0,2048.0,27,0
0bbad1dc-bba9-11e8-b2ba-ac1f6b6435d0,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,True,63.0,2048.0,63,0
0d00856e-bba9-11e8-b2ba-ac1f6b6435d0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,True,11.0,3072.0,11,0
0dcae53e-bba9-11e8-b2ba-ac1f6b6435d0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,10.0,2048.0,10,0
0e40a38c-bba9-11e8-b2ba-ac1f6b6435d0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,15.0,2048.0,15,0
105d7b72-bba9-11e8-b2ba-ac1f6b6435d0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,True,27.0,2048.0,27,0
10ece65e-bba9-11e8-b2ba-ac1f6b6435d0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,13.0,2048.0,13,0
14d462ba-bba9-11e8-b2ba-ac1f6b6435d0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,31.0,3072.0,31,0
128f7bd4-bba9-11e8-b2ba-ac1f6b6435d0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,11.0,2048.0,11,0
14e8eece-bba9-11e8-b2ba-ac1f6b6435d0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,True,44.0,3072.0,44,0
15494378-bba9-11e8-b2ba-ac1f6b6435d0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,True,16.0,2048.0,16,0
168f3bca-bba9-11e8-b2ba-ac1f6b6435d0,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,True,18.0,2048.0,18,0
1734a36c-bba9-11e8-b2ba-ac1f6b6435d0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,13.0,2048.0,13,0
17ef6c74-bba9-11e8-b2ba-ac1f6b6435d0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,True,22.0,2048.0,22,0
169abc84-bba9-11e8-b2ba-ac1f6b6435d0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,12.0,2048.0,12,0
1b8ea3a4-bba9-11e8-b2ba-ac1f6b6435d0,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,True,92.0,2048.0,92,0
1b336cf0-bba9-11e8-b2ba-ac1f6b6435d0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,True,10.0,2048.0,10,0
1cc19a56-bba9-11e8-b2ba-ac1f6b6435d0,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,True,7.0,2048.0,7,0
1ef542c8-bba9-11e8-b2ba-ac1f6b6435d0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,12.0,3072.0,12,0
2144053c-bba9-11e8-b2ba-ac1f6b6435d0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,True,31.0,3072.0,31,0
21eb9482-bba9-11e8-b2ba-ac1f6b6435d0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,True,23.0,2048.0,23,0
22d41734-bba9-11e8-b2ba-ac1f6b6435d0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,23.0,2048.0,23,0
224ae676-bba9-11e8-b2ba-ac1f6b6435d0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,True,8.0,2048.0,8,0
2304f58e-bba9-11e8-b2ba-ac1f6b6435d0,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,True,23.0,2048.0,23,0
256e285e-bba9-11e8-b2ba-ac1f6b6435d0,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,True,26.0,2048.0,26,0
27b68bc4-bba9-11e8-b2ba-ac1f6b6435d0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,True,9.0,2048.0,9,0
2864b8d4-bba9-11e8-b2ba-ac1f6b6435d0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,13.0,2048.0,13,0
29b97562-bba9-11e8-b2ba-ac1f6b6435d0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,63.0,2048.0,63,0
2aac08cc-bba9-11e8-b2ba-ac1f6b6435d0,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,True,35.0,2048.0,35,0
2a1f3ce4-bba9-11e8-b2ba-ac1f6b6435d0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,15.0,2048.0,15,0
2b7ad210-bba9-11e8-b2ba-ac1f6b6435d0,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,True,14.0,2048.0,14,0
2c56d0b2-bba9-11e8-b2ba-ac1f6b6435d0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,True,38.0,2048.0,38,0
3020dfc6-bba9-11e8-b2ba-ac1f6b6435d0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,True,29.0,2048.0,29,0
335d5ba6-bba9-11e8-b2ba-ac1f6b6435d0,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,True,11.0,3072.0,11,0
3775f78e-bba9-11e8-b2ba-ac1f6b6435d0,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,True,19.0,2048.0,19,0
3663303c-bba9-11e8-b2ba-ac1f6b6435d0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,True,28.0,2048.0,28,0
3979bdfe-bba9-11e8-b2ba-ac1f6b6435d0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,True,15.0,2048.0,15,0
39f89e44-bba9-11e8-b2ba-ac1f6b6435d0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,True,12.0,2048.0,12,0
3c60b55e-bba9-11e8-b2ba-ac1f6b6435d0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,True,12.0,2048.0,12,0
3d434fd6-bba9-11e8-b2ba-ac1f6b6435d0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,10.0,2048.0,10,0
3f410e04-bba9-11e8-b2ba-ac1f6b6435d0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,15.0,3072.0,15,0
3e6f0080-bba9-11e8-b2ba-ac1f6b6435d0,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,True,16.0,2048.0,16,0
3f8f3692-bba9-11e8-b2ba-ac1f6b6435d0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,True,19.0,2048.0,19,0
40a7d6ce-bba9-11e8-b2ba-ac1f6b6435d0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,True,23.0,2048.0,23,0
43e1211a-bba9-11e8-b2ba-ac1f6b6435d0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,25.0,2048.0,25,0
448cf260-bba9-11e8-b2ba-ac1f6b6435d0,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,True,26.0,2048.0,26,0
43aa950a-bba9-11e8-b2ba-ac1f6b6435d0,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,True,9.0,2048.0,9,0
46056e24-bba9-11e8-b2ba-ac1f6b6435d0,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,True,29.0,2048.0,29,0
48dc3a10-bba9-11e8-b2ba-ac1f6b6435d0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,True,8.0,2048.0,8,0
4eb544ae-bba9-11e8-b2ba-ac1f6b6435d0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,True,26.0,2048.0,26,0
4d8527fc-bba9-11e8-b2ba-ac1f6b6435d0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,True,11.0,2048.0,11,0
4e0f0c10-bba9-11e8-b2ba-ac1f6b6435d0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,True,25.0,2048.0,25,0
54a7fc4e-bba9-11e8-b2ba-ac1f6b6435d0,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,True,12.0,2048.0,12,0
59e35d0c-bba9-11e8-b2ba-ac1f6b6435d0,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,True,23.0,2048.0,23,0
5a19b37a-bba9-11e8-b2ba-ac1f6b6435d0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,True,14.0,2048.0,14,0
59a97fe2-bba9-11e8-b2ba-ac1f6b6435d0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,True,10.0,2048.0,10,0
5c1348b2-bba9-11e8-b2ba-ac1f6b6435d0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,23.0,3072.0,23,0
5f364a30-bba9-11e8-b2ba-ac1f6b6435d0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,37.0,2048.0,37,0
5d885994-bba9-11e8-b2ba-ac1f6b6435d0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,34.0,2048.0,34,0
5e3c4eea-bba9-11e8-b2ba-ac1f6b6435d0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,19.0,3072.0,19,0
62a61d4e-bba9-11e8-b2ba-ac1f6b6435d0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,42.0,3072.0,42,0
600ef678-bba9-11e8-b2ba-ac1f6b6435d0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,15.0,2048.0,15,0
61759e36-bba9-11e8-b2ba-ac1f6b6435d0,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,True,17.0,2048.0,17,0
6264650c-bba9-11e8-b2ba-ac1f6b6435d0,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,True,28.0,2048.0,28,0
62ab237a-bba9-11e8-b2ba-ac1f6b6435d0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,True,9.0,2048.0,9,0
673c3320-bba9-11e8-b2ba-ac1f6b6435d0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,True,23.0,2048.0,23,0
6f062840-bba9-11e8-b2ba-ac1f6b6435d0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,35.0,3072.0,35,0
6f8e9de2-bba9-11e8-b2ba-ac1f6b6435d0,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,True,17.0,2048.0,17,0
7107b960-bba9-11e8-b2ba-ac1f6b6435d0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,17.0,2048.0,17,0
7458724e-bba9-11e8-b2ba-ac1f6b6435d0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,16.0,2048.0,16,0
73357eca-bba9-11e8-b2ba-ac1f6b6435d0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,True,12.0,2048.0,12,0
7649c95e-bba9-11e8-b2ba-ac1f6b6435d0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,True,39.0,2048.0,39,0
750d7306-bba9-11e8-b2ba-ac1f6b6435d0,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,True,15.0,2048.0,15,0
76fcad62-bba9-11e8-b2ba-ac1f6b6435d0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,26.0,2048.0,26,0
783c204a-bba9-11e8-b2ba-ac1f6b6435d0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,True,23.0,2048.0,23,0
7a8a4908-bba9-11e8-b2ba-ac1f6b6435d0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,True,38.0,3072.0,38,0
78caac2a-bba9-11e8-b2ba-ac1f6b6435d0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,12.0,2048.0,12,0
7bfee190-bba9-11e8-b2ba-ac1f6b6435d0,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,True,10.0,2048.0,10,0
7de274c2-bba9-11e8-b2ba-ac1f6b6435d0,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,True,49.0,2048.0,49,0
80353264-bba9-11e8-b2ba-ac1f6b6435d0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,True,27.0,3072.0,27,0
7e6068f0-bba9-11e8-b2ba-ac1f6b6435d0,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,True,11.0,2048.0,11,0
80fb1d4e-bba9-11e8-b2ba-ac1f6b6435d0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,35.0,2048.0,35,0
81495090-bba9-11e8-b2ba-ac1f6b6435d0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,18.0,2048.0,18,0
826a9e3e-bba9-11e8-b2ba-ac1f6b6435d0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,32.0,3072.0,32,0
829b65fa-bba9-11e8-b2ba-ac1f6b6435d0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,True,17.0,2048.0,17,0
8263f30e-bba9-11e8-b2ba-ac1f6b6435d0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,True,36.0,2048.0,36,0
83c47476-bba9-11e8-b2ba-ac1f6b6435d0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,True,18.0,2048.0,18,0
84893c98-bba9-11e8-b2ba-ac1f6b6435d0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,15.0,3072.0,15,0
861c6e5e-bba9-11e8-b2ba-ac1f6b6435d0,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,True,15.0,2048.0,15,0
8682b614-bba9-11e8-b2ba-ac1f6b6435d0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,True,55.0,2048.0,55,0
87714ba8-bba9-11e8-b2ba-ac1f6b6435d0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,True,11.0,2048.0,11,0
8c1ae196-bba9-11e8-b2ba-ac1f6b6435d0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,True,25.0,2048.0,25,0
8ce12374-bba9-11e8-b2ba-ac1f6b6435d0,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,True,16.0,2048.0,16,0
8c8ce458-bba9-11e8-b2ba-ac1f6b6435d0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,8.0,2048.0,8,0
9063f878-bba9-11e8-b2ba-ac1f6b6435d0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,35.0,3072.0,35,0
8f244b8e-bba9-11e8-b2ba-ac1f6b6435d0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,True,6.0,2048.0,6,0
94a7abfa-bba9-11e8-b2ba-ac1f6b6435d0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,True,72.0,3072.0,72,0
92f8f296-bba9-11e8-b2ba-ac1f6b6435d0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,True,16.0,2048.0,16,0
949a311e-bba9-11e8-b2ba-ac1f6b6435d0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,True,21.0,2048.0,21,0
9568c808-bba9-11e8-b2ba-ac1f6b6435d0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,True,15.0,2048.0,15,0
95d9bbe4-bba9-11e8-b2ba-ac1f6b6435d0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,22.0,2048.0,22,0
96d6dc2a-bba9-11e8-b2ba-ac1f6b6435d0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,True,24.0,2048.0,24,0
9e45985c-bba9-11e8-b2ba-ac1f6b6435d0,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,True,14.0,2048.0,14,0
9e4f3f06-bba9-11e8-b2ba-ac1f6b6435d0,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,True,10.0,2048.0,10,0
9dbb2438-bba9-11e8-b2ba-ac1f6b6435d0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,12.0,2048.0,12,0
a118d580-bba9-11e8-b2ba-ac1f6b6435d0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,18.0,2048.0,18,0
9fa353a6-bba9-11e8-b2ba-ac1f6b6435d0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,11.0,2048.0,11,0
a0b17228-bba9-11e8-b2ba-ac1f6b6435d0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,True,28.0,2048.0,28,0
a3851464-bba9-11e8-b2ba-ac1f6b6435d0,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,True,41.0,3072.0,41,0
a4349af6-bba9-11e8-b2ba-ac1f6b6435d0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,24.0,3072.0,24,0
a170f120-bba9-11e8-b2ba-ac1f6b6435d0,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,True,28.0,2048.0,28,0
a3e28bb2-bba9-11e8-b2ba-ac1f6b6435d0,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,True,39.0,2048.0,39,0
