ID,Label_idx,Cellline,in_trainset,Label,Nucleoplasm,Nuclear Membrane,Nucleoli,Nucleoli Fibrillar Center,Nuclear Speckles,Nuclear Bodies,Endoplasmic Reticulum,Golgi Apparatus,Intermediate Filaments,Actin Filaments,Microtubules,Mitotic Spindle,Centrosome,Plasma Membrane,Mitochondria,Aggresome,Cytosol,Vesicles,Negative,ImageWidth,Cell Counts,idx,fold
234_D10_2,"Nuclear speckles,Cytosol",A-431,FALSE,4|16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2048,11,11,0
235_D10_1,"Nuclear speckles,Cytosol",U-2 OS,FALSE,4|16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2048,14,20,0
235_D10_2,"Nuclear speckles,Cytosol",U-2 OS,FALSE,4|16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2048,13,17,0
535_D10_2,"Nuclear speckles,Cytosol",U-251 MG,FALSE,4|16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2048,14,14,0
535_D10_4,"Nuclear speckles,Cytosol",U-251 MG,FALSE,4|16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2048,11,11,0
147_H7_1,"Nucleoplasm,Golgi apparatus,Plasma membrane",A-431,FALSE,0|7|13,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1728,6,6,0
147_H7_2,"Nucleoplasm,Golgi apparatus,Plasma membrane",A-431,FALSE,0|7|13,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1728,7,7,0
236_H1_1,"Nucleoplasm,Cytosol",U-251 MG,FALSE,0|16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2048,12,12,0
236_H1_2,"Nucleoplasm,Cytosol",U-251 MG,FALSE,0|16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2048,16,16,0
237_H1_1,"Nucleoplasm,Cytosol",A-431,FALSE,0|16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2048,11,11,0
237_H1_2,"Nucleoplasm,Cytosol",A-431,FALSE,0|16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2048,9,9,0
268_H1_1,"Nucleoplasm,Cytosol",U-2 OS,FALSE,0|16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2048,12,12,0
268_H1_2,"Nucleoplasm,Cytosol",U-2 OS,FALSE,0|16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2048,10,10,0
236_C1_1,"Nucleoplasm,Vesicles",U-251 MG,FALSE,0|17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2048,11,11,0
236_C1_2,"Nucleoplasm,Vesicles",U-251 MG,FALSE,0|17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2048,8,8,0
237_C1_1,"Nucleoplasm,Vesicles",A-431,FALSE,0|17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2048,11,11,0
237_C1_2,"Nucleoplasm,Vesicles",A-431,FALSE,0|17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2048,16,16,0
268_C1_1,"Nucleoplasm,Vesicles",U-2 OS,FALSE,0|17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2048,10,10,0
268_C1_2,"Nucleoplasm,Vesicles",U-2 OS,FALSE,0|17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2048,10,10,0
188_C9_3,"Plasma membrane,Cytosol",U-2 OS,FALSE,13|16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1728,9,9,0
188_C9_4,"Plasma membrane,Cytosol",U-2 OS,FALSE,13|16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1728,8,8,0
246_C9_1,"Plasma membrane,Cytosol",U-251 MG,FALSE,13|16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1728,12,12,0
246_C9_2,"Plasma membrane,Cytosol",U-251 MG,FALSE,13|16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1728,11,11,0
236_F1_1,"Nucleoplasm,Cytosol",U-251 MG,FALSE,0|16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2048,11,11,0
236_F1_2,"Nucleoplasm,Cytosol",U-251 MG,FALSE,0|16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2048,14,14,0
237_F1_1,"Nucleoplasm,Cytosol",A-431,FALSE,0|16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2048,11,11,0
237_F1_2,"Nucleoplasm,Cytosol",A-431,FALSE,0|16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2048,10,10,0
268_F1_1,"Nucleoplasm,Cytosol",U-2 OS,FALSE,0|16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2048,16,16,0
268_F1_2,"Nucleoplasm,Cytosol",U-2 OS,FALSE,0|16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2048,10,10,0
298_C4_1,"Nucleoplasm,Cytosol",U-251 MG,FALSE,0|16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2048,9,9,0
298_C4_2,"Nucleoplasm,Cytosol",U-251 MG,FALSE,0|16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2048,10,10,0
299_C4_2,"Nucleoplasm,Cytosol",A-431,FALSE,0|16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2048,12,12,0
299_C4_3,"Nucleoplasm,Cytosol",A-431,FALSE,0|16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2048,14,14,0
300_C4_4,"Nucleoplasm,Cytosol",U-2 OS,FALSE,0|16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2048,13,13,0
300_C4_5,"Nucleoplasm,Cytosol",U-2 OS,FALSE,0|16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2048,9,9,0
237_A3_1,"Nuclear speckles,Vesicles",A-431,FALSE,4|17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2048,11,11,0
237_A3_2,"Nuclear speckles,Vesicles",A-431,FALSE,4|17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2048,16,16,0
268_A3_1,"Nuclear speckles,Vesicles,Midbody",U-2 OS,FALSE,4|17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2048,9,9,0
268_A3_2,"Nuclear speckles,Vesicles,Midbody",U-2 OS,FALSE,4|17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2048,12,12,0
1916_D1_20,"Nucleoplasm,Nucleoli fibrillar center,Cytosol",HeLa,FALSE,0|3|16,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3072,39,39,0
1916_D1_7,"Nucleoplasm,Nucleoli fibrillar center,Cytosol",HeLa,FALSE,0|3|16,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3072,30,30,0
1942_F1_2,"Nucleoplasm,Nucleoli fibrillar center,Cytosol",U-2 OS,FALSE,0|3|16,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3072,120,120,0
1942_F1_26,"Nucleoplasm,Nucleoli fibrillar center,Cytosol",U-2 OS,FALSE,0|3|16,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3072,66,66,0
14_E8_1,"Nucleoplasm,Mitochondria",A-431,FALSE,0|14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1728,10,10,0
14_E8_2,"Nucleoplasm,Mitochondria",A-431,FALSE,0|14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1728,7,7,0
31_A4_1,"Nucleoplasm,Mitochondria",U-251 MG,FALSE,0|14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1728,6,6,0
31_A4_2,"Nucleoplasm,Mitochondria",U-251 MG,FALSE,0|14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1728,6,6,0
190_A3_1,"Nuclear speckles,Cytosol",A-431,FALSE,4|16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1728,10,10,0
190_A3_2,"Nuclear speckles,Cytosol",A-431,FALSE,4|16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1728,9,9,0
191_A3_1,"Nuclear speckles,Cytosol",U-2 OS,FALSE,4|16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1728,7,7,0
191_A3_2,"Nuclear speckles,Cytosol",U-2 OS,FALSE,4|16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1728,7,7,0
192_B1_1,"Mitochondria,Cytosol",U-251 MG,FALSE,14|16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1728,13,13,0
192_B1_2,"Mitochondria,Cytosol",U-251 MG,FALSE,14|16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1728,10,10,0
193_B1_1,"Mitochondria,Cytosol",A-431,FALSE,14|16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1728,7,7,0
193_B1_2,"Mitochondria,Cytosol",A-431,FALSE,14|16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1728,10,10,0
194_B1_1,"Mitochondria,Cytosol",U-2 OS,FALSE,14|16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1728,6,6,0
194_B1_2,"Mitochondria,Cytosol",U-2 OS,FALSE,14|16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1728,7,7,0
32_A8_1,"Nucleoplasm,Focal adhesion sites",U-2 OS,FALSE,0|9,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1728,7,7,0
32_A8_2,"Nucleoplasm,Focal adhesion sites",U-2 OS,FALSE,0|9,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1728,7,7,0
33_A8_1,"Nucleoplasm,Focal adhesion sites",A-431,FALSE,0|9,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1728,15,15,0
33_A8_2,"Nucleoplasm,Focal adhesion sites",A-431,FALSE,0|9,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1728,13,13,0
34_A8_1,"Nucleoplasm,Focal adhesion sites",U-251 MG,FALSE,0|9,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1728,9,9,0
34_A8_2,"Nucleoplasm,Focal adhesion sites",U-251 MG,FALSE,0|9,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1728,8,8,0
394_F5_1,"Golgi apparatus,Vesicles",A-431,FALSE,7|17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2048,13,13,0
394_F5_2,"Golgi apparatus,Vesicles",A-431,FALSE,7|17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2048,12,12,0
395_F5_1,"Golgi apparatus,Vesicles",U-2 OS,FALSE,7|17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2048,8,8,0
395_F5_2,"Golgi apparatus,Vesicles",U-2 OS,FALSE,7|17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2048,13,13,0
236_B1_1,"Nucleoplasm,Cytosol",U-251 MG,FALSE,0|16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2048,9,9,0
236_B1_2,"Nucleoplasm,Cytosol",U-251 MG,FALSE,0|16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2048,17,17,0
237_B1_1,"Nucleoplasm,Cytosol",A-431,FALSE,0|16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2048,17,17,0
237_B1_2,"Nucleoplasm,Cytosol",A-431,FALSE,0|16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2048,13,13,0
268_B1_1,"Nucleoplasm,Cytosol",U-2 OS,FALSE,0|16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2048,6,6,0
268_B1_2,"Nucleoplasm,Cytosol",U-2 OS,FALSE,0|16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2048,10,10,0
1884_H2_32,"Nucleoplasm,Vesicles",U-2 OS,FALSE,0|17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3072,12,12,0
1884_H2_37,"Nucleoplasm,Vesicles",U-2 OS,FALSE,0|17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3072,16,16,0
278_D4_1,"Nucleoplasm,Cytosol",U-251 MG,FALSE,0|16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2048,13,13,0
278_D4_2,"Nucleoplasm,Cytosol",U-251 MG,FALSE,0|16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2048,12,12,0
279_D4_1,"Nucleoplasm,Cytosol",A-431,FALSE,0|16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2048,16,16,0
279_D4_2,"Nucleoplasm,Cytosol",A-431,FALSE,0|16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2048,20,20,0
187_C10_1,"Nucleoplasm,Nuclear bodies,Plasma membrane,Cytosol",A-431,FALSE,0|5|13|16,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1728,7,7,0
187_C10_2,"Nucleoplasm,Nuclear bodies,Plasma membrane,Cytosol",A-431,FALSE,0|5|13|16,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1728,7,7,0
246_C10_1,"Nucleoplasm,Nuclear bodies,Plasma membrane,Cytosol",U-251 MG,FALSE,0|5|13|16,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1728,10,10,0
246_C10_2,"Nucleoplasm,Nuclear bodies,Plasma membrane,Cytosol",U-251 MG,FALSE,0|5|13|16,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1728,6,6,0
1772_F7_1,"Mitotic spindle,Centriolar satellite,Cytosol",U-2 OS,FALSE,11|12|16,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,2048,8,8,0
1772_F7_5,"Mitotic spindle,Centriolar satellite,Cytosol",U-2 OS,FALSE,11|12|16,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,2048,8,8,0
236_G1_1,"Centriolar satellite,Cytosol",U-251 MG,FALSE,12|16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2048,14,14,0
236_G1_2,"Centriolar satellite,Cytosol",U-251 MG,FALSE,12|16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2048,13,13,0
237_G1_1,"Centriolar satellite,Cytosol",A-431,FALSE,12|16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2048,10,10,0
237_G1_2,"Centriolar satellite,Cytosol",A-431,FALSE,12|16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2048,13,13,0
1858_E8_3,"Nucleoplasm,Nuclear bodies,Microtubule ends",SiHa,FALSE,0|5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3072,64,64,0
1899_B6_17,"Nucleoplasm,Nuclear bodies",U-251 MG,FALSE,0|5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3072,18,18,0
1899_B6_3,"Nucleoplasm,Nuclear bodies",U-251 MG,FALSE,0|5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3072,14,14,0
192_E2_1,"Nucleoplasm,Centriolar satellite",U-251 MG,FALSE,0|12,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1728,14,14,0
192_E2_2,"Nucleoplasm,Centriolar satellite",U-251 MG,FALSE,0|12,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1728,12,12,0
193_E2_1,"Nucleoplasm,Centriolar satellite",A-431,FALSE,0|12,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1728,11,11,0
193_E2_2,"Nucleoplasm,Centriolar satellite",A-431,FALSE,0|12,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1728,12,12,0
661_D4_1,"Plasma membrane,Cytosol",U-251 MG,FALSE,13|16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2048,18,18,0
661_D4_2,"Plasma membrane,Cytosol",U-251 MG,FALSE,13|16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2048,9,9,0
662_D4_1,"Plasma membrane,Cytosol",U-2 OS,FALSE,13|16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2048,13,13,0
662_D4_2,"Plasma membrane,Cytosol",U-2 OS,FALSE,13|16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2048,9,9,0
670_D4_6,"Golgi apparatus,Plasma membrane,Cytosol",A-431,FALSE,7|13|16,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,2048,8,8,0
670_D4_7,"Golgi apparatus,Plasma membrane,Cytosol",A-431,FALSE,7|13|16,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,2048,8,8,0
612_A10_1,"Plasma membrane,Mitochondria",U-251 MG,FALSE,13|14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2048,12,12,0
612_A10_3,"Plasma membrane,Mitochondria",U-251 MG,FALSE,13|14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2048,11,11,0
615_A10_1,"Plasma membrane,Mitochondria",U-2 OS,FALSE,13|14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2048,9,9,0
615_A10_2,"Plasma membrane,Mitochondria",U-2 OS,FALSE,13|14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2048,12,12,0
612_D10_1,"Nucleoplasm,Endoplasmic reticulum",U-251 MG,FALSE,0|6,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2048,11,11,0
615_D10_1,"Nucleoplasm,Endoplasmic reticulum",U-2 OS,FALSE,0|6,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2048,10,10,0
615_D10_3,"Nucleoplasm,Endoplasmic reticulum",U-2 OS,FALSE,0|6,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2048,14,14,0
612_E10_1,"Nucleoli,Microtubules,Cytosol",U-251 MG,FALSE,2|10|16,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2048,11,11,0
615_E10_1,"Nucleoli,Microtubules,Cytosol",U-2 OS,FALSE,2|10|16,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2048,11,11,0
615_E10_2,"Nucleoli,Microtubules,Cytosol",U-2 OS,FALSE,2|10|16,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2048,12,12,0
621_E10_2,"Nucleoli,Microtubules,Cytosol",A-431,FALSE,2|10|16,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2048,11,11,0
621_E10_5,"Nucleoli,Microtubules,Cytosol",A-431,FALSE,2|10|16,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2048,11,11,0
621_G10_1,"Nuclear speckles,Cytosol",A-431,FALSE,4|16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2048,9,9,0
621_G10_2,"Nuclear speckles,Cytosol",A-431,FALSE,4|16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2048,9,9,0
656_G9_2,"Plasma membrane,Cytosol",U-251 MG,FALSE,13|16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2048,10,10,0
656_G9_3,"Plasma membrane,Cytosol",U-251 MG,FALSE,13|16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2048,12,12,0
646_B2_2,"Nucleoplasm,Cytosol",U-251 MG,FALSE,0|16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2048,8,8,0
646_B2_3,"Nucleoplasm,Cytosol",U-251 MG,FALSE,0|16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2048,8,8,0
663_B2_1,"Nucleoplasm,Cytosol",U-2 OS,FALSE,0|16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2048,9,9,0
663_B2_2,"Nucleoplasm,Cytosol",U-2 OS,FALSE,0|16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2048,11,11,0
672_B2_1,"Nucleoplasm,Cytosol",A-431,FALSE,0|16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2048,9,9,0
672_B2_2,"Nucleoplasm,Cytosol",A-431,FALSE,0|16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2048,12,12,0
236_D2_1,"Nucleoplasm,Mitochondria,Cytosol",U-251 MG,FALSE,0|14|16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2048,8,8,0
236_D2_2,"Nucleoplasm,Mitochondria,Cytosol",U-251 MG,FALSE,0|14|16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2048,9,9,0
237_D2_1,"Nucleoplasm,Plasma membrane,Cytosol",A-431,FALSE,0|13|16,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2048,12,12,0
237_D2_2,"Nucleoplasm,Plasma membrane,Cytosol",A-431,FALSE,0|13|16,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2048,11,11,0
268_D2_2,"Nucleoplasm,Plasma membrane",U-2 OS,FALSE,0|13,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2048,10,10,0
188_G11_3,"Vesicles,Mitochondria",U-2 OS,FALSE,14|17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2048,11,11,0
188_G11_4,"Vesicles,Mitochondria",U-2 OS,FALSE,14|17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2048,16,16,0
189_A4_1,"Nucleoplasm,Nuclear bodies",U-251 MG,FALSE,0|5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1728,15,15,0
189_A4_2,"Nucleoplasm,Nuclear bodies",U-251 MG,FALSE,0|5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1728,4,4,0
191_A4_1,"Nucleoplasm,Nuclear bodies",U-2 OS,FALSE,0|5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1728,12,12,0
191_A4_2,"Nucleoplasm,Nuclear bodies",U-2 OS,FALSE,0|5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1728,12,12,0
188_H9_1,"Nucleoli,Cytosol",U-2 OS,FALSE,2|16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1728,8,8,0
188_H9_2,"Nucleoli,Cytosol",U-2 OS,FALSE,2|16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1728,10,10,0
246_H9_1,"Nucleoli,Cytosol",U-251 MG,FALSE,2|16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1728,8,8,0
246_H9_2,"Nucleoli,Cytosol",U-251 MG,FALSE,2|16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1728,6,6,0
284_G3_1,"Nuclear speckles,Golgi apparatus,Cytosol",U-251 MG,FALSE,4|7|16,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2048,10,10,0
284_G3_2,"Nuclear speckles,Golgi apparatus,Cytosol",U-251 MG,FALSE,4|7|16,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2048,12,12,0
285_G3_1,"Golgi apparatus,Vesicles",A-431,FALSE,7|17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2048,13,13,0
285_G3_2,"Golgi apparatus,Vesicles",A-431,FALSE,7|17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2048,19,19,0
364_D8_1,"Plasma membrane,Cytosol",U-251 MG,FALSE,13|16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2048,13,13,0
365_D8_2,"Plasma membrane,Cytosol",U-2 OS,FALSE,13|16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2048,12,12,0
365_D8_3,"Plasma membrane,Cytosol",U-2 OS,FALSE,13|16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2048,11,11,0
369_D8_1,"Plasma membrane,Actin filaments,Cytosol",A-431,FALSE,9|13|16,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,2048,11,11,0
369_D8_2,"Plasma membrane,Actin filaments,Cytosol",A-431,FALSE,9|13|16,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,2048,9,9,0
620_H8_1,"Nucleoplasm,Nucleoli fibrillar center,Cytosol",U-2 OS,FALSE,0|3|16,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2048,14,14,0
620_H8_3,"Nucleoplasm,Nucleoli fibrillar center,Cytosol",U-2 OS,FALSE,0|3|16,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2048,14,14,0
623_H8_2,"Nucleoplasm,Nuclear bodies,Cytosol",A-431,FALSE,0|5|16,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2048,7,7,0
627_H8_1,"Nucleoplasm,Nuclear bodies,Cytosol",U-251 MG,FALSE,0|5|16,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2048,14,14,0
627_H8_2,"Nucleoplasm,Nuclear bodies,Cytosol",U-251 MG,FALSE,0|5|16,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2048,11,11,0
652_C6_1,"Mitochondria,Cytosol",U-2 OS,FALSE,14|16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2048,13,13,0
652_C6_2,"Mitochondria,Cytosol",U-2 OS,FALSE,14|16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2048,8,8,0
626_F5_2,"Vesicles,Cell Junctions",A-431,FALSE,13|17,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2048,8,8,0
626_F5_3,"Vesicles,Cell Junctions",A-431,FALSE,13|17,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2048,11,11,0
